country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,6/22/2020,-18,10,32,-17,-8,2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,6/23/2020,-15,12,50,-11,-7,3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,6/24/2020,-10,15,56,-2,-4,1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,6/25/2020,-11,18,60,-9,-5,1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,6/26/2020,-7,17,81,-6,-5,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,6/27/2020,-12,10,98,-6,1,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,6/28/2020,-20,53,119,-19,5,-4
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,6/29/2020,-3,14,94,-8,-6,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,6/30/2020,0,16,97,-4,-6,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/1/2020,-3,14,94,6,-9,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/2/2020,-2,18,87,2,-11,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/3/2020,-3,19,95,-3,-11,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/4/2020,-11,9,98,2,-4,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/5/2020,-19,51,80,-12,-1,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/6/2020,-2,19,76,-3,-12,1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/7/2020,2,19,104,5,-11,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/8/2020,0,15,116,6,-10,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/9/2020,2,18,120,0,-12,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/10/2020,0,17,118,1,-11,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/11/2020,-4,9,125,8,-2,-4
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/12/2020,-5,68,162,3,2,-7
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/13/2020,3,17,135,2,-13,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/14/2020,3,13,128,7,-13,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/15/2020,7,18,137,3,-11,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/16/2020,8,22,140,6,-12,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/17/2020,1,17,114,-3,-13,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/18/2020,-2,9,128,4,-6,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/19/2020,6,92,174,2,4,-6
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/20/2020,14,15,158,5,-13,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/21/2020,9,11,172,3,-14,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/22/2020,10,15,172,2,-13,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/23/2020,11,18,172,0,-13,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/24/2020,6,21,160,-4,-14,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/25/2020,4,10,165,12,-6,-4
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/26/2020,6,72,212,8,0,-8
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/27/2020,17,16,196,3,-16,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/28/2020,16,22,209,4,-15,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/29/2020,15,22,204,9,-15,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/30/2020,16,24,201,5,-16,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,7/31/2020,10,24,183,3,-16,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/1/2020,7,15,184,21,-8,-4
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/2/2020,12,78,250,16,-3,-7
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/3/2020,27,30,260,8,-18,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/4/2020,23,26,262,9,-19,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/5/2020,19,28,207,5,-19,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/6/2020,18,29,206,0,-21,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/7/2020,13,20,192,2,-20,1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/8/2020,7,19,166,26,-9,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/9/2020,26,103,278,19,1,-5
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/10/2020,42,37,338,15,-22,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/11/2020,37,29,353,12,-23,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/12/2020,40,34,346,14,-22,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/13/2020,45,50,349,16,-24,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/14/2020,38,68,314,9,-28,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/15/2020,14,-53,270,-19,-37,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/16/2020,39,106,348,21,-5,-8
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/17/2020,47,,,,-25,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/18/2020,41,,,,-22,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/19/2020,38,,,,-22,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/20/2020,33,,,,-22,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/21/2020,22,,,,-23,1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/22/2020,16,,,,-7,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/23/2020,18,,,,2,-6
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/24/2020,24,,,,-16,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/25/2020,16,,,,-17,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/26/2020,21,,,,-15,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/27/2020,21,,,,-15,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/28/2020,15,,,,-14,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/29/2020,6,,,,-4,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/30/2020,10,,,,5,-7
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,8/31/2020,14,,,,-13,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/1/2020,13,,,,-10,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/2/2020,11,,,,-12,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/3/2020,10,,,,-11,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/4/2020,7,,,,-12,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/5/2020,3,,,,-1,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/6/2020,5,,,,4,-5
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/7/2020,9,,,,-10,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/8/2020,9,,,,-9,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/9/2020,8,,,,-10,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/10/2020,9,,,,-9,-4
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/11/2020,7,10,102,-15,-10,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/12/2020,3,6,102,-18,0,-6
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/13/2020,2,45,117,-15,5,-7
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/14/2020,12,15,106,-17,-6,-4
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/15/2020,10,17,95,-9,-5,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/16/2020,6,19,98,-14,-8,-4
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/17/2020,-1,13,62,-20,-8,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/18/2020,-10,6,23,-26,-10,1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/19/2020,-1,6,67,-19,2,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/20/2020,-2,46,89,-19,5,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/21/2020,2,9,89,-18,-6,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/22/2020,3,12,94,-14,-5,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/23/2020,-12,11,41,-19,-11,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/24/2020,-3,16,68,-19,-6,-1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/25/2020,-3,13,68,-17,-7,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/26/2020,-16,7,17,-23,-3,3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/27/2020,-10,37,54,-20,4,1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/28/2020,-6,13,51,-20,-6,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/29/2020,-3,17,53,-14,-5,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,9/30/2020,0,24,68,-8,-9,-4
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/1/2020,-1,22,68,-16,-5,-4
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/2/2020,-1,18,60,-18,-6,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/3/2020,-1,7,74,-14,-1,-4
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/4/2020,-6,33,70,-14,0,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/5/2020,-5,12,61,-20,-7,-3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/6/2020,-4,15,64,-17,-6,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/7/2020,-7,18,56,-21,-7,-2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/8/2020,-8,18,48,-19,-5,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/9/2020,-8,11,49,-20,-6,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/10/2020,-12,6,50,-21,-2,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/11/2020,-12,26,65,-21,-2,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/12/2020,-18,9,23,-27,-7,1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/13/2020,-12,13,30,-27,-7,2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/14/2020,-10,16,46,-26,-7,0
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/15/2020,-14,15,24,-30,-9,1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/16/2020,-23,14,20,-33,-10,4
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/17/2020,-24,5,34,-26,-10,3
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/18/2020,-27,18,47,-31,-9,4
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/19/2020,-23,7,40,-36,-9,2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/20/2020,-22,6,41,-34,-9,2
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/21/2020,-19,11,45,-31,-11,1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/22/2020,-19,16,44,-25,-8,1
GR,Greece,Decentralized Administration of Epirus and Western Macedonia,,,,,ChIJU3RRff6AWRMRtvnowr0VAGQ,10/23/2020,-21,15,40,-32,-10,2
